Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Identifier,Outlet_Size,Outlet_Location_Type,Outlet_Type,Item_Outlet_Sales,Outlet_Age
12.35,1.0,0.03382933,10.0,196.9426,7.0,1.0,1.0,1.0,2768.3964,18.0
11.8,0.0,0.11397026,14.0,185.1924,2.0,1.0,1.0,1.0,2591.2936,23.0
19.7,0.0,0.038729457,7.0,127.3362,6.0,2.0,1.0,1.0,755.0172,20.0
10.1,0.0,0.032075379,3.0,50.9008,1.0,0.0,2.0,1.0,354.2056,3.0
10.42657114152998,0.0,0.196490902,3.0,120.544,4.0,2.0,0.0,0.0,479.376,1.0
17.85,0.0,0.146305498,1.0,94.1436,1.0,0.0,2.0,1.0,1607.2412,3.0
20.7,0.0,0.026877471,9.0,74.6354,1.0,0.0,2.0,1.0,1053.2956,3.0
8.89,0.0,0.005474515,5.0,99.7016,8.0,2.0,0.0,1.0,1922.8304,13.0
14.5,0.0,0.064048405,3.0,153.4682,6.0,2.0,1.0,1.0,1677.1502,20.0
9.0,0.0,0.032203667,9.0,100.8016,2.0,1.0,1.0,1.0,1113.2176,23.0
13.35,0.0,0.017857847,4.0,77.5012,3.0,1.0,2.0,2.0,1518.024,25.0
6.675,0.0,0.041921462,13.0,92.3462,8.0,2.0,0.0,1.0,2406.2012,13.0
10.3,1.0,0.024875871,0.0,173.0422,1.0,0.0,2.0,1.0,2069.3064,3.0
12.862582990366509,1.0,0.028139761,3.0,173.7422,5.0,1.0,2.0,3.0,3621.2862,1.0
17.1,1.0,0.073997843,6.0,207.0638,1.0,0.0,2.0,1.0,4969.5312,3.0
14.15,0.0,0.020798905,6.0,123.6046,3.0,1.0,2.0,2.0,1245.046,25.0
10.8,0.0,0.052363244,14.0,236.5564,2.0,1.0,1.0,1.0,5243.8408,23.0
8.5,0.0,0.098283459,3.0,51.3324,3.0,1.0,2.0,2.0,934.7832,25.0
6.215,0.0,0.012138795,6.0,39.2848,1.0,0.0,2.0,1.0,521.9872,3.0
17.5,0.0,0.0,13.0,253.0356,6.0,2.0,1.0,1.0,4578.0408,20.0
20.7,0.0,0.042923652,4.0,178.3028,7.0,2.0,1.0,1.0,1062.6168,18.0
8.975,1.0,0.009058845,3.0,103.399,8.0,2.0,0.0,1.0,2579.975,13.0
20.5,1.0,0.032136417,5.0,83.9592,0.0,1.0,2.0,0.0,165.1184,14.0
13.65,0.0,0.065898197,5.0,46.1402,3.0,1.0,2.0,2.0,459.402,25.0
13.1,0.0,0.075731322,4.0,167.5158,7.0,1.0,1.0,1.0,1504.0422,18.0
4.615,1.0,0.101812521,3.0,232.23,6.0,2.0,1.0,1.0,5126.66,20.0
12.3,1.0,0.106327251,6.0,172.8396,8.0,2.0,0.0,1.0,2616.594,13.0
13.447143524648906,0.0,0.080933328,11.0,37.519,5.0,1.0,2.0,3.0,842.237,1.0
19.2,0.0,0.100055601,5.0,112.4886,6.0,2.0,1.0,1.0,1223.0746,20.0
20.1,1.0,0.054540159,5.0,152.1366,9.0,1.0,0.0,1.0,755.683,15.0
11.5,1.0,0.037723476,13.0,109.5254,3.0,1.0,2.0,2.0,1953.4572,25.0
9.3,0.0,0.14897741,3.0,143.0786,0.0,2.0,2.0,0.0,288.9572,14.0
15.2,1.0,0.104201019,6.0,176.5054,3.0,1.0,2.0,2.0,2976.7918,25.0
12.65,1.0,0.076198809,5.0,191.3846,7.0,1.0,1.0,1.0,2675.1844,18.0
11.1,0.0,0.010639596,3.0,84.1908,6.0,2.0,1.0,1.0,755.0172,20.0
11.52607399172887,0.0,0.025039776,9.0,102.7332,4.0,2.0,0.0,0.0,410.1328,1.0
11.852208843510118,0.0,0.086326707,13.0,192.6478,4.0,2.0,0.0,0.0,387.4956,1.0
19.2,0.0,0.041220035,9.0,131.231,6.0,2.0,1.0,1.0,3635.268,20.0
19.75,0.0,0.01247354,6.0,187.5872,7.0,2.0,1.0,1.0,1323.6104,18.0
6.135,0.0,0.079132212,14.0,112.686,7.0,1.0,1.0,1.0,2942.836,18.0
12.5,0.0,0.020693809,1.0,199.1742,6.0,2.0,1.0,1.0,4379.6324,20.0
7.235,0.0,0.10016525,13.0,193.9452,7.0,1.0,1.0,1.0,2936.178,18.0
15.85,0.0,0.057302606,13.0,53.3956,6.0,2.0,1.0,1.0,600.5516,20.0
9.895,1.0,0.048761046,5.0,260.5278,7.0,1.0,1.0,1.0,8851.1452,18.0
20.75,0.0,0.0,14.0,153.0024,6.0,2.0,1.0,1.0,2428.8384,20.0
10.8,0.0,0.052149675,14.0,239.9564,9.0,1.0,0.0,1.0,3813.7024,15.0
8.76,0.0,0.050130529,8.0,128.3336,9.0,1.0,0.0,1.0,2556.672,15.0
16.1,1.0,0.024987903,6.0,97.341,9.0,1.0,0.0,1.0,1255.033,15.0
7.1,0.0,0.109990885,6.0,172.908,6.0,2.0,1.0,1.0,2769.728,20.0
19.35,1.0,0.049736267,6.0,76.8644,7.0,1.0,1.0,1.0,1571.288,18.0
16.7,1.0,0.117026714,0.0,189.2214,0.0,2.0,2.0,0.0,188.4214,14.0
9.5,1.0,0.035121963,6.0,168.6448,1.0,0.0,2.0,1.0,1022.6688,3.0
8.43,0.0,0.017311312,14.0,197.8768,1.0,0.0,2.0,1.0,3744.4592,3.0
14.15,0.0,0.008811818,9.0,196.511,7.0,1.0,1.0,1.0,2749.754,18.0
5.44,0.0,0.025583714,4.0,239.1538,3.0,1.0,2.0,2.0,480.7076,25.0
7.35,1.0,0.014353174,6.0,242.6512,1.0,0.0,2.0,1.0,969.4048,3.0
13.887765292035544,1.0,0.054220618,1.0,129.131,5.0,1.0,2.0,3.0,4933.578,1.0
20.1,1.0,0.054410179,5.0,151.3366,1.0,0.0,2.0,1.0,2720.4588,3.0
12.0,0.0,0.033974436,3.0,181.8976,8.0,2.0,0.0,1.0,4527.44,13.0
21.25,0.0,0.009996872,10.0,185.5608,6.0,2.0,1.0,1.0,3123.9336,20.0
8.3,1.0,0.030212499,0.0,98.0384,7.0,2.0,1.0,1.0,2857.6136,18.0
10.1,0.0,0.027217468,10.0,76.067,2.0,1.0,1.0,1.0,1454.773,23.0
14.15,0.0,0.038123176,15.0,123.5046,2.0,1.0,1.0,1.0,1992.0736,23.0
9.0,0.0,0.079506434,3.0,78.3644,7.0,1.0,1.0,1.0,1728.4168,18.0
12.15,0.0,0.021811987,1.0,163.6184,3.0,1.0,2.0,2.0,2311.6576,25.0
15.503314766331643,0.0,0.082150145,4.0,192.9504,5.0,1.0,2.0,3.0,7478.2656,1.0
8.723574646406247,0.0,0.036012919,13.0,148.0734,4.0,2.0,0.0,0.0,593.8936,1.0
20.0,1.0,0.028167478,6.0,45.5744,9.0,1.0,0.0,1.0,452.744,15.0
6.71,1.0,0.029560451,0.0,65.8142,8.0,2.0,0.0,1.0,856.8846,13.0
15.105333545437208,0.0,0.039631495,5.0,31.9558,5.0,1.0,2.0,3.0,984.7182,1.0
7.365,0.0,0.04280099,6.0,228.372,2.0,1.0,1.0,1.0,2037.348,23.0
7.935,0.0,0.017141985,4.0,50.035,1.0,0.0,2.0,1.0,149.805,3.0
12.6,0.0,0.056394771,12.0,51.3982,2.0,2.0,1.0,1.0,473.3838,23.0
17.6,0.0,0.056379439,5.0,42.7454,9.0,1.0,0.0,1.0,293.6178,15.0
19.0,0.0,0.129534812,9.0,190.1872,9.0,1.0,0.0,1.0,5105.3544,15.0
7.5,0.0,0.036439878,8.0,175.3028,2.0,1.0,1.0,1.0,3010.7476,23.0
13.35,0.0,0.0,4.0,77.6012,8.0,2.0,0.0,1.0,986.7156,13.0
8.6,0.0,0.090191431,9.0,112.9176,8.0,2.0,0.0,1.0,458.0704,13.0
11.11626977044678,0.0,0.30374337,13.0,196.011,4.0,2.0,0.0,0.0,589.233,1.0
10.5,1.0,0.022590318,13.0,140.6154,0.0,2.0,2.0,0.0,283.6308,14.0
9.0,0.0,0.082011521,5.0,213.3534,8.0,2.0,0.0,1.0,1935.4806,13.0
4.61,0.0,0.122843005,7.0,172.4396,9.0,1.0,0.0,1.0,1569.9564,15.0
10.895,1.0,0.05432142,5.0,146.2102,0.0,2.0,2.0,0.0,437.4306,14.0
17.6,0.0,0.049144165,13.0,112.7176,9.0,1.0,0.0,1.0,1717.764,15.0
11.65,0.0,0.040577878,6.0,188.224,9.0,1.0,0.0,1.0,1304.968,15.0
19.1,0.0,0.067400032,9.0,41.9796,9.0,1.0,0.0,1.0,784.3124,15.0
17.2,1.0,0.012036432,3.0,165.7184,7.0,1.0,1.0,1.0,1816.3024,18.0
16.5,0.0,0.073977473,3.0,206.8638,7.0,1.0,1.0,1.0,2070.638,18.0
15.6,0.0,0.143396175,2.0,128.0994,7.0,1.0,1.0,1.0,2184.4898,18.0
9.0,0.0,0.03201648,9.0,99.6016,6.0,2.0,1.0,1.0,1922.8304,20.0
15.0,0.0,0.058346234,13.0,44.0744,1.0,0.0,2.0,1.0,633.8416,3.0
11.353484952198516,0.0,0.14571827,1.0,94.3436,5.0,1.0,2.0,3.0,2269.0464,1.0
10.239433927622853,0.0,0.055806016,12.0,52.4982,5.0,1.0,2.0,3.0,1209.7586,1.0
6.195,0.0,0.072097449,13.0,119.3098,9.0,1.0,0.0,1.0,1205.098,15.0
20.2,1.0,0.117543713,0.0,197.311,9.0,1.0,0.0,1.0,3338.987,15.0
20.7,0.0,0.048718334,6.0,38.7506,1.0,0.0,2.0,1.0,227.7036,3.0
20.25,0.0,0.0591756,9.0,245.046,3.0,1.0,2.0,2.0,4680.574,25.0
7.655,0.0,0.031918284,3.0,117.7492,1.0,0.0,2.0,1.0,695.0952,3.0
11.9169666942141,1.0,0.095587976,6.0,193.982,4.0,2.0,0.0,0.0,579.246,1.0
5.92,1.0,0.019308607,14.0,49.0692,2.0,1.0,1.0,1.0,1478.076,23.0
18.75,0.0,0.023974769,4.0,99.0042,2.0,1.0,1.0,1.0,694.4294,23.0
9.395,1.0,0.100602552,0.0,88.3856,7.0,1.0,1.0,1.0,703.0848,18.0
13.35,0.0,0.091189915,13.0,149.3708,6.0,2.0,1.0,1.0,4514.124,20.0
14.280911689122734,1.0,0.077480627,10.0,101.399,4.0,2.0,0.0,0.0,206.398,1.0
19.2,0.0,0.129731747,9.0,196.211,0.0,2.0,2.0,0.0,589.233,14.0
19.0,1.0,0.103363904,6.0,226.172,1.0,0.0,2.0,1.0,3169.208,3.0
14.15,0.0,0.020714523,6.0,124.2046,8.0,2.0,0.0,1.0,2490.092,13.0
20.85,1.0,0.062212713,0.0,88.1514,6.0,2.0,1.0,1.0,1151.1682,20.0
8.63,0.0,0.031271134,13.0,186.0582,2.0,1.0,1.0,1.0,3900.9222,23.0
16.7,0.0,0.026729068,9.0,248.4776,3.0,1.0,2.0,2.0,6439.6176,25.0
7.895,1.0,0.094567181,2.0,104.5332,8.0,2.0,0.0,1.0,1845.5976,13.0
7.72,0.0,0.05193741,6.0,77.9986,1.0,0.0,2.0,1.0,934.7832,3.0
5.615,0.0,0.126480422,8.0,121.573,2.0,1.0,1.0,1.0,3202.498,23.0
7.05,1.0,0.055644887,1.0,224.9088,9.0,1.0,0.0,1.0,2684.5056,15.0
14.35,0.0,0.028519419,8.0,109.2228,0.0,1.0,2.0,0.0,221.0456,14.0
8.52,0.0,0.027101431,14.0,151.7682,9.0,1.0,0.0,1.0,2439.4912,15.0
7.645,1.0,0.067083367,13.0,44.0112,2.0,1.0,1.0,1.0,596.5568,23.0
12.1,0.0,0.020652362,13.0,149.5734,3.0,1.0,2.0,2.0,2227.101,25.0
14.8,0.0,0.081042136,10.0,192.4846,8.0,2.0,0.0,1.0,5159.2842,13.0
20.75,0.0,0.021336565,14.0,153.6024,3.0,1.0,2.0,2.0,1366.2216,25.0
10.8,0.0,0.029001987,13.0,238.6222,7.0,1.0,1.0,1.0,8604.7992,18.0
18.35,0.0,0.069745165,7.0,190.2872,0.0,2.0,2.0,0.0,378.1744,14.0
13.5,1.0,0.068148886,4.0,58.6562,3.0,1.0,2.0,2.0,711.0744,25.0
20.5,0.0,0.144094079,9.0,34.819,2.0,1.0,1.0,1.0,1061.951,23.0
12.35,1.0,0.186616421,0.0,78.6328,3.0,1.0,2.0,2.0,1004.0264,25.0
8.895,0.0,0.105323859,4.0,39.1138,7.0,2.0,1.0,1.0,609.207,18.0
16.7,0.0,0.022110425,4.0,110.8886,7.0,1.0,1.0,1.0,3558.0352,18.0
16.2,0.0,0.019374768,14.0,155.8972,6.0,2.0,1.0,1.0,2025.3636,20.0
7.26,0.0,0.014482278,10.0,118.115,3.0,1.0,2.0,2.0,1864.24,25.0
6.65,0.0,0.087805788,6.0,126.7678,9.0,1.0,0.0,1.0,1907.517,15.0
13.35,0.0,0.048027043,1.0,218.9166,8.0,2.0,0.0,1.0,5660.6316,13.0
17.35,0.0,0.055908268,0.0,99.8016,6.0,2.0,1.0,1.0,607.2096,20.0
12.260712486227375,0.0,0.048522793,6.0,39.6506,5.0,1.0,2.0,3.0,1024.6662,1.0
5.46,1.0,0.032359413,3.0,187.424,2.0,2.0,1.0,1.0,3169.208,23.0
18.25,0.0,0.088807455,5.0,197.3452,6.0,2.0,1.0,1.0,2740.4328,20.0
8.185,0.0,0.046556408,6.0,47.7692,9.0,1.0,0.0,1.0,640.4996,15.0
7.5,0.0,0.050750977,3.0,122.2072,8.0,2.0,0.0,1.0,1960.1152,13.0
12.65,0.0,0.035404052,0.0,230.601,6.0,2.0,1.0,1.0,2067.309,20.0
14.3,0.0,0.130390458,0.0,77.2328,6.0,2.0,1.0,1.0,231.6984,20.0
17.85,0.0,0.074422769,13.0,128.002,0.0,1.0,2.0,0.0,253.004,14.0
6.425,0.0,0.105742544,2.0,130.5626,0.0,2.0,2.0,0.0,131.1626,14.0
6.825,1.0,0.046729336,3.0,153.4998,7.0,2.0,1.0,1.0,2153.1972,18.0
16.29132281932649,0.0,0.073470234,3.0,205.3638,5.0,1.0,2.0,3.0,5383.6588,1.0
20.25,0.0,0.058886477,9.0,245.546,1.0,0.0,2.0,1.0,1724.422,3.0
19.2,0.0,0.18293775,11.0,243.0196,9.0,1.0,0.0,1.0,3615.294,15.0
17.7,0.0,0.020993364,9.0,166.8474,0.0,2.0,2.0,0.0,168.4474,14.0
9.695,1.0,0.029223424,3.0,175.437,7.0,1.0,1.0,1.0,2999.429,18.0
11.511879469104983,0.0,0.068489201,3.0,259.3278,5.0,1.0,2.0,3.0,4165.2448,1.0
7.75,0.0,0.043326511,0.0,95.6436,7.0,1.0,1.0,1.0,1134.5232,18.0
12.023608123001171,0.0,0.136532569,7.0,159.6578,5.0,1.0,2.0,3.0,2888.2404,1.0
19.75,1.0,0.018051091,5.0,179.866,9.0,1.0,0.0,1.0,2696.49,15.0
5.325,1.0,0.23212188,4.0,55.5298,0.0,2.0,2.0,0.0,53.9298,14.0
10.123125283563029,1.0,0.057620562,13.0,115.4518,4.0,2.0,0.0,0.0,113.8518,1.0
11.420175685190427,0.0,0.045865089,8.0,152.3682,5.0,1.0,2.0,3.0,2287.023,1.0
11.391549462341654,1.0,0.021002171,3.0,185.1924,4.0,2.0,0.0,0.0,555.2772,1.0
6.71,1.0,0.029727657,0.0,66.6142,2.0,1.0,1.0,1.0,1120.5414,23.0
14.35,0.0,0.080527065,0.0,79.296,1.0,0.0,2.0,1.0,719.064,3.0
15.2,0.0,0.0,8.0,47.8034,9.0,1.0,0.0,1.0,437.4306,15.0
5.82,1.0,0.0,6.0,256.633,9.0,1.0,0.0,1.0,2050.664,15.0
5.59,1.0,0.056833394,13.0,61.9168,3.0,1.0,2.0,2.0,1214.4192,25.0
18.5,1.0,0.062256921,5.0,148.0418,8.0,2.0,0.0,1.0,2059.9852,13.0
10.477680645459007,1.0,0.089512542,13.0,133.1626,5.0,1.0,2.0,3.0,3672.5528,1.0
14.0,1.0,0.060427062,5.0,153.5656,8.0,2.0,0.0,1.0,3089.312,13.0
7.605,0.0,0.216323008,6.0,165.021,0.0,2.0,2.0,0.0,815.605,14.0
13.16835021126684,0.0,0.135612397,8.0,61.1536,4.0,2.0,0.0,0.0,61.2536,1.0
9.6,0.0,0.085125951,0.0,107.128,7.0,1.0,1.0,1.0,1278.336,18.0
17.7,1.0,0.122565413,10.0,103.8674,2.0,2.0,1.0,1.0,1528.011,23.0
15.7,0.0,0.0,7.0,43.377,0.0,2.0,2.0,0.0,129.831,14.0
13.65,0.0,0.077670981,8.0,55.093,2.0,1.0,1.0,1.0,1301.639,23.0
14.6,1.0,0.043201813,6.0,110.1254,2.0,2.0,1.0,1.0,1844.9318,23.0
15.6,0.0,0.088215871,13.0,220.1798,2.0,2.0,1.0,1.0,5068.7354,23.0
20.25,0.0,0.036295834,4.0,217.5482,1.0,0.0,2.0,1.0,1095.241,3.0
8.02,0.0,0.186528819,13.0,151.9998,0.0,2.0,2.0,0.0,307.5996,14.0
18.35,0.0,0.099026525,6.0,93.8462,1.0,0.0,2.0,1.0,1295.6468,3.0
16.6,0.0,0.0,3.0,118.8124,8.0,2.0,0.0,1.0,2607.2728,13.0
10.0,1.0,0.063162608,5.0,228.6668,6.0,2.0,1.0,1.0,3455.502,20.0
16.1,1.0,0.063429818,4.0,179.4318,9.0,1.0,0.0,1.0,2345.6134,15.0
13.0,1.0,0.139785104,3.0,196.2426,0.0,2.0,2.0,0.0,197.7426,14.0
16.1,1.0,0.04807227,5.0,126.5362,2.0,1.0,1.0,1.0,1761.7068,23.0
19.0,0.0,0.112097433,5.0,105.5622,9.0,1.0,0.0,1.0,1905.5196,15.0
17.6,0.0,0.010037996,13.0,163.5552,6.0,2.0,1.0,1.0,3086.6488,20.0
6.32,0.0,0.012789884,10.0,39.1822,2.0,1.0,1.0,1.0,1060.6194,23.0
9.3,1.0,0.033431669,10.0,153.1314,6.0,2.0,1.0,1.0,4653.942,20.0
11.1,1.0,0.03623131,5.0,175.0712,2.0,2.0,1.0,1.0,3339.6528,23.0
19.451736078750088,0.0,0.086360962,7.0,151.2682,5.0,1.0,2.0,3.0,2439.4912,1.0
6.15,0.0,0.046232445,0.0,99.4384,1.0,0.0,2.0,1.0,1379.5376,3.0
20.85,0.0,0.097618234,15.0,223.9746,8.0,2.0,0.0,1.0,897.4984,13.0
17.1,1.0,0.046808553,3.0,141.4838,8.0,2.0,0.0,1.0,1404.838,13.0
13.15,1.0,0.03810738,13.0,86.3856,3.0,1.0,2.0,2.0,615.1992,25.0
16.5,1.0,0.093846532,0.0,95.7068,6.0,2.0,1.0,1.0,1069.2748,20.0
11.65,0.0,0.040744057,6.0,185.924,2.0,1.0,1.0,1.0,4101.328,23.0
13.15,0.0,0.022831052,6.0,160.292,9.0,1.0,0.0,1.0,4793.76,15.0
19.35,1.0,0.076878416,13.0,113.9518,9.0,1.0,0.0,1.0,1138.518,15.0
19.35,1.0,0.021501067,6.0,122.2098,7.0,1.0,1.0,1.0,2771.7254,18.0
16.5,1.0,0.07964724,6.0,101.4332,1.0,0.0,2.0,1.0,1948.1308,3.0
21.35,0.0,0.068809463,3.0,258.5278,6.0,2.0,1.0,1.0,5206.556,20.0
16.0,1.0,0.115570552,6.0,57.5246,6.0,2.0,1.0,1.0,173.7738,20.0
20.5,0.0,0.143164371,9.0,34.919,1.0,0.0,2.0,1.0,73.238,3.0
19.75,1.0,0.018008071,5.0,180.466,1.0,0.0,2.0,1.0,3415.554,3.0
17.6,0.0,0.015775777,9.0,179.1976,2.0,2.0,1.0,1.0,3803.0496,23.0
4.615,1.0,0.102407778,3.0,234.33,2.0,1.0,1.0,1.0,3961.51,23.0
5.88,0.0,0.003606726,7.0,154.1998,3.0,1.0,2.0,2.0,1384.1982,25.0
11.8,1.0,0.093801337,13.0,126.0704,9.0,1.0,0.0,1.0,1251.704,15.0
17.35,0.0,0.0,0.0,101.9016,1.0,0.0,2.0,1.0,1821.6288,3.0
12.35,1.0,0.033760862,10.0,196.9426,8.0,2.0,0.0,1.0,5141.3076,13.0
11.36948936082087,0.0,0.031131455,6.0,111.0228,5.0,1.0,2.0,3.0,3205.1612,1.0
9.0,0.0,0.082177842,5.0,214.1534,7.0,1.0,1.0,1.0,1720.4272,18.0
6.235,0.0,0.118858866,9.0,263.291,9.0,1.0,0.0,1.0,3418.883,15.0
9.6,0.0,0.0,13.0,244.817,6.0,2.0,1.0,1.0,4374.306,20.0
16.75,0.0,0.105448901,13.0,156.163,2.0,2.0,1.0,1.0,782.315,23.0
17.1,1.0,0.046881328,3.0,141.3838,9.0,1.0,0.0,1.0,1685.8056,15.0
6.825,1.0,0.078057026,3.0,154.5998,0.0,2.0,2.0,0.0,153.7998,14.0
6.78,1.0,0.140955857,0.0,92.212,2.0,1.0,1.0,1.0,4101.328,23.0
16.0,1.0,0.107186944,0.0,181.9634,3.0,1.0,2.0,2.0,3453.5046,25.0
15.0,0.0,0.153960209,15.0,105.9938,6.0,2.0,1.0,1.0,1179.1318,20.0
7.39,0.0,0.093160853,9.0,251.3066,3.0,1.0,2.0,2.0,1004.0264,25.0
17.6,0.0,0.05629192,5.0,42.5454,8.0,2.0,0.0,1.0,419.454,13.0
12.65,1.0,0.15604396,6.0,239.6538,8.0,2.0,0.0,1.0,3845.6608,13.0
17.85,0.0,0.044463491,13.0,127.102,8.0,2.0,0.0,1.0,2024.032,13.0
11.15,1.0,0.00827301,4.0,150.4708,1.0,0.0,2.0,1.0,1956.1204,3.0
15.7,0.0,0.030697825,7.0,42.877,6.0,2.0,1.0,1.0,1168.479,20.0
14.65,0.0,0.0,11.0,56.4614,0.0,2.0,2.0,0.0,55.2614,14.0
10.780819302674438,0.0,0.101281,4.0,55.0956,5.0,1.0,2.0,3.0,2020.0372,1.0
18.25,0.0,0.012300013,6.0,160.4894,7.0,1.0,1.0,1.0,3073.9986,18.0
20.7,1.0,0.0,0.0,98.7042,2.0,1.0,1.0,1.0,1884.8798,23.0
15.85,0.0,0.057313443,13.0,53.3956,8.0,2.0,0.0,1.0,1364.89,13.0
6.575,1.0,0.075625152,1.0,145.7444,9.0,1.0,0.0,1.0,3193.1768,15.0
17.75,0.0,0.030568919,11.0,177.866,7.0,2.0,1.0,1.0,2336.958,18.0
12.719869650569677,0.0,0.198424841,14.0,185.2924,4.0,2.0,0.0,0.0,370.1848,1.0
12.496046606458062,1.0,0.029578726,4.0,143.5786,5.0,1.0,2.0,3.0,3756.4436,1.0
13.180328891258705,0.0,0.213125482,13.0,44.9428,4.0,2.0,0.0,0.0,175.7712,1.0
16.7,1.0,0.120137953,6.0,181.2976,2.0,2.0,1.0,1.0,3078.6592,23.0
10.85,0.0,0.028679894,9.0,115.1808,8.0,2.0,0.0,1.0,2109.2544,13.0
10.0,0.0,0.099804623,13.0,113.7544,9.0,1.0,0.0,1.0,3243.7776,15.0
13.65,1.0,0.044526443,10.0,37.9532,0.0,2.0,2.0,0.0,71.9064,14.0
19.0,1.0,0.162882227,5.0,46.8718,0.0,2.0,2.0,0.0,189.0872,14.0
9.6,1.0,0.022404493,1.0,102.499,2.0,2.0,1.0,1.0,2579.975,23.0
12.0,0.0,0.075975642,0.0,124.1388,2.0,2.0,1.0,1.0,1486.0656,23.0
5.925,1.0,0.09644909,4.0,43.8086,6.0,2.0,1.0,1.0,312.2602,20.0
13.0,0.0,0.041816615,9.0,254.5014,6.0,2.0,1.0,1.0,4845.0266,20.0
8.18,1.0,0.082867689,5.0,58.5588,2.0,2.0,1.0,1.0,171.7764,23.0
12.8,0.0,0.076214289,6.0,96.541,7.0,1.0,1.0,1.0,1834.279,18.0
19.2,0.0,0.124301968,3.0,89.7488,7.0,2.0,1.0,1.0,2082.6224,18.0
14.5,1.0,0.097201128,13.0,159.4262,8.0,2.0,0.0,1.0,2705.1454,13.0
5.19,0.0,0.042861968,5.0,196.811,2.0,1.0,1.0,1.0,3731.809,23.0
13.3,1.0,0.0713931,6.0,61.0536,1.0,0.0,2.0,1.0,1592.5936,3.0
19.6,0.0,0.041256807,9.0,88.8514,1.0,0.0,2.0,1.0,2125.2336,3.0
17.75,0.0,0.034746076,4.0,248.275,6.0,2.0,1.0,1.0,998.7,20.0
12.35,0.0,0.093441604,13.0,119.1124,9.0,1.0,0.0,1.0,3673.8844,15.0
14.35,0.0,0.017024598,8.0,109.8228,1.0,0.0,2.0,1.0,2099.9332,3.0
6.365,0.0,0.007363189,5.0,63.2536,7.0,2.0,1.0,1.0,1225.072,18.0
7.331209222992047,0.0,0.014484582,14.0,143.9102,5.0,1.0,2.0,3.0,3062.0142,1.0
11.01651205694439,1.0,0.011937183,3.0,184.7924,5.0,1.0,2.0,3.0,4442.2176,1.0
14.75,0.0,0.032862976,8.0,238.6906,1.0,0.0,2.0,1.0,4278.4308,3.0
12.15,0.0,0.015484763,5.0,211.9928,9.0,1.0,0.0,1.0,631.1784,15.0
6.59,0.0,0.026163192,9.0,121.5098,1.0,0.0,2.0,1.0,602.549,3.0
12.6,1.0,0.073920438,4.0,255.6356,8.0,2.0,0.0,1.0,2797.6916,13.0
13.16823832342573,0.0,0.086352403,6.0,149.8734,4.0,2.0,0.0,0.0,445.4202,1.0
14.106430387127402,0.0,0.03976832,11.0,83.9908,5.0,1.0,2.0,3.0,2348.9424,1.0
8.308957165349062,1.0,0.015950066,1.0,47.7402,5.0,1.0,2.0,3.0,1975.4286,1.0
11.94395896286453,1.0,0.082002559,5.0,59.2588,5.0,1.0,2.0,3.0,1374.2112,1.0
7.325,0.0,0.093307668,6.0,92.7146,1.0,0.0,2.0,1.0,2006.7212,3.0
13.542740318979021,0.0,0.143199389,1.0,175.837,4.0,2.0,0.0,0.0,352.874,1.0
15.1,1.0,0.019965179,5.0,130.531,9.0,1.0,0.0,1.0,908.817,15.0
9.501359933784228,1.0,0.116108797,0.0,164.121,5.0,1.0,2.0,3.0,6035.477,1.0
8.51,1.0,0.078339081,13.0,172.9422,1.0,0.0,2.0,1.0,1379.5376,3.0
14.283645674565374,0.0,0.237651344,6.0,170.2106,4.0,2.0,0.0,0.0,171.1106,1.0
20.35,1.0,0.031102571,4.0,257.2672,2.0,0.0,1.0,1.0,2045.3376,23.0
17.85,0.0,0.018097419,8.0,96.9094,3.0,1.0,2.0,2.0,1332.9316,25.0
18.25,0.0,0.078041216,13.0,258.4962,3.0,1.0,2.0,2.0,2848.9582,25.0
17.6,0.0,0.08226356,8.0,160.492,1.0,0.0,2.0,1.0,1278.336,3.0
10.895,0.0,0.026880159,5.0,106.428,8.0,2.0,0.0,1.0,1491.392,13.0
11.85,0.0,0.222063351,4.0,99.6726,0.0,2.0,2.0,0.0,195.7452,14.0
10.426253333890958,0.0,0.142589751,9.0,35.919,5.0,1.0,2.0,3.0,585.904,1.0
14.1,0.0,0.126292985,6.0,88.6198,3.0,1.0,2.0,2.0,1133.8574,25.0
15.15,1.0,0.012260981,13.0,131.7284,6.0,2.0,1.0,1.0,1186.4556,20.0
17.25,0.0,0.05869048,4.0,91.612,0.0,2.0,2.0,0.0,93.212,14.0
17.6,0.0,0.018982338,8.0,237.059,3.0,1.0,2.0,2.0,2836.308,25.0
14.6,0.0,0.059405152,9.0,179.6976,8.0,2.0,0.0,1.0,3621.952,13.0
10.1,0.0,0.027059264,10.0,76.467,6.0,2.0,1.0,1.0,1761.041,20.0
10.5,0.0,0.071244438,5.0,119.2098,6.0,2.0,1.0,1.0,1325.6078,20.0
12.6,0.0,0.007455054,9.0,186.9556,6.0,2.0,1.0,1.0,3942.8676,20.0
18.7,0.0,0.046088273,8.0,153.6682,8.0,2.0,0.0,1.0,3506.7686,13.0
5.985,0.0,0.096185556,5.0,127.1678,3.0,1.0,2.0,2.0,3560.6984,25.0
12.1,0.0,0.11487406,0.0,221.4114,8.0,2.0,0.0,1.0,5099.3622,13.0
